EpochMs,Time_s,SampleIndex,PackNum,Marker,O1_V,O2_V,T3_V,T4_V
1764709772475,0.000000,0,0,0,-0.4,-0.40000038147009037,0.4,-0.4
1764709772479,0.004000,1,0,0,-0.4,-0.40000038147009037,0.4,-0.4
1764709772483,0.008000,2,1,0,-0.4,-0.40000038147009037,0.4,-0.4
1764709772487,0.012000,3,1,0,-0.38750036954915007,-0.3875007510192404,0.4,-0.38750036954915007
1764709772491,0.016000,4,2,0,-0.3400786782061369,-0.3408442886774909,0.4,-0.3405002026559855
1764709772495,0.020000,5,2,0,-0.32757904775528696,-0.32834465822664094,0.4,-0.32800057220513557
1764709772499,0.024000,6,3,0,-0.29260663281119614,-0.29326314283670696,0.4,-0.292975514388575
1764709772503,0.028000,7,3,0,-0.2825281930238657,-0.28315723720287056,0.4,-0.28288448608826267
1764709772507,0.032000,8,4,0,-0.28506725794530674,-0.2856966835944019,0.4,-0.2854250768900651
1764709772511,0.036000,9,4,0,-0.28974827742412324,-0.2903822807143028,0.4,-0.2901095295996948
1764709772515,0.040000,10,5,0,-0.29474515413775837,-0.29538449800920297,0.4,-0.29511136542450467
1764709772519,0.044000,11,5,0,-0.3023077986791598,-0.3038954771952412,0.4,-0.3036204372600911
1764709772523,0.048000,12,6,0,-0.2669161481057626,-0.3145018715876308,0.4,-0.3142233984216675
1764709772527,0.052000,13,6,0,-0.25441651765491263,-0.32434074815821473,0.4,-0.3240588417614382
1764709772531,0.056000,14,7,0,-0.14423727439620437,-0.32880585556588704,0.4,-0.3285228047588394
1764709772535,0.060000,15,7,0,-0.1567372863171447,-0.3312911332045872,0.4,-0.3310084638676299
1764709772539,0.064000,16,8,0,-0.18949717473714328,-0.3359389647855423,0.4,-0.3356543880981332
1764709772543,0.068000,17,8,0,-0.1769975442862933,-0.3421950742674582,0.4,-0.3419085902295973
1764709772547,0.072000,18,9,0,-0.15582862456190544,-0.34781451016856213,0.4,-0.3475268817204301
1764709772551,0.076000,19,9,0,-0.16832863648284577,-0.35143008368500106,0.38749998807905967,-0.35114207376677875
1764709772555,0.080000,20,10,0,-0.2527113463510002,-0.3530208139618053,0.2613733876928212,-0.35273242257349263
1764709772559,0.084000,21,10,0,-0.2652113582719405,-0.35170321626969936,0.2488733757718809,-0.3514163507617481
1764709772563,0.088000,22,11,0,-0.34506639963760344,-0.348578976229645,0.12531826526476408,-0.3482951624824166
1764709772567,0.092000,23,11,0,-0.3502807143027442,-0.3509761342774718,0.11281825334382377,-0.35069003170970126
1764709772571,0.096000,24,12,0,-0.3513247979400615,-0.3520205993848795,0.013750089407052428,-0.3517348782871993
1764709772575,0.100000,25,12,0,-0.35239978065469807,-0.35309481915933527,0.0012500774861121046,-0.3528110054121069
1764709772579,0.104000,26,13,0,-0.35521770021219273,-0.35591731635791435,-0.08924187587916935,-0.3556331211405956
1764709772583,0.108000,27,13,0,-0.3587829196767041,-0.35949054669432323,-0.10174188780010968,-0.35920558853682377
1764709772587,0.112000,28,14,0,-0.3610038385427843,-0.361719476432301,-0.20795498652933744,-0.36143337386453045
1764709772591,0.116000,29,14,0,-0.3626140237941969,-0.36333423932479797,-0.22045499845027777,-0.36304966263738886
1764709772595,0.120000,30,15,0,-0.36513554109148133,-0.36585842691271486,-0.34428324154209283,-0.36557232434494435
1764709772599,0.124000,31,15,0,-0.366770140428677,-0.36748997448918774,-0.3567832534630332,-0.3672038719214172
1764709772603,0.128000,32,16,0,-0.368227356173855,-0.3689494790549079,-0.3686221777173784,-0.368664139427318
1764709772607,0.132000,33,16,0,-0.3693782514364733,-0.37010266313806833,-0.3697738359201774,-0.3698161791002074
1764709772611,0.136000,34,17,0,-0.3689552011062633,-0.36967770545740647,-0.36934887823951557,-0.36939236582981666
1764709772615,0.140000,35,17,0,-0.3668189686002432,-0.3675380397205732,-0.3672115013232244,-0.36725575185370624
1764709772619,0.144000,36,18,0,-0.36345478387335195,-0.3641677514722361,-0.36384388336551987,-0.36388698948573067
1764709772623,0.148000,37,18,0,-0.36029964475597837,-0.36100727177359754,-0.3606849295472427,-0.3607276541973631
